,dateTime,symbol,change
1559,2022-04-15 18:00:00+00:00,BTC-USD,0.31403338871362385%
1560,2022-04-15 19:00:00+00:00,BTC-USD,0.12805399064432504%
1561,2022-04-15 20:00:00+00:00,BTC-USD,0.03516018378422378%
1562,2022-04-15 21:00:00+00:00,BTC-USD,-0.1376245714644914%
1563,2022-04-15 22:00:00+00:00,BTC-USD,-0.05714323792302244%
1564,2022-04-15 23:00:00+00:00,BTC-USD,-0.24601861784425957%
1565,2022-04-16 00:00:00+00:00,BTC-USD,-0.0006450937682305184%
1566,2022-04-16 01:00:00+00:00,BTC-USD,-0.11811879546557849%
1567,2022-04-16 02:00:00+00:00,BTC-USD,0.0660484831256127%
1568,2022-04-16 03:00:00+00:00,BTC-USD,0.0519267859263398%
1569,2022-04-16 04:00:00+00:00,BTC-USD,0.08010661882863711%
1570,2022-04-16 05:00:00+00:00,BTC-USD,-0.009732277570723305%
1571,2022-04-16 06:00:00+00:00,BTC-USD,0.17848801716722318%
1572,2022-04-16 07:00:00+00:00,BTC-USD,0.02656287839674497%
1573,2022-04-16 08:00:00+00:00,BTC-USD,0.01961849935665418%
1574,2022-04-16 09:00:00+00:00,BTC-USD,0.08454412657805643%
1575,2022-04-16 10:00:00+00:00,BTC-USD,-0.08643265385650266%
1576,2022-04-16 11:00:00+00:00,BTC-USD,-0.07224022031480745%
1577,2022-04-16 12:00:00+00:00,BTC-USD,0.02116140098703027%
1578,2022-04-16 13:00:00+00:00,BTC-USD,0.0063796838437160846%
1579,2022-04-16 14:00:00+00:00,BTC-USD,-0.06021029783345241%
1580,2022-04-16 15:00:00+00:00,BTC-USD,-0.14036435503586908%
1581,2022-04-16 16:00:00+00:00,BTC-USD,0.9001513609821192%
1582,2022-04-16 17:00:00+00:00,BTC-USD,-0.10933447981603657%
1583,2022-04-16 18:00:00+00:00,BTC-USD,0.08898969748843207%
1584,2022-04-16 19:00:00+00:00,BTC-USD,-0.10967192690222727%
1585,2022-04-16 20:00:00+00:00,BTC-USD,-0.2517603762329429%
1586,2022-04-16 21:00:00+00:00,BTC-USD,-0.4284110030416387%
1587,2022-04-16 22:00:00+00:00,BTC-USD,-0.2987202785086182%
1588,2022-04-16 23:00:00+00:00,BTC-USD,0.347666104414999%
1589,2022-04-17 00:00:00+00:00,BTC-USD,0.181611966825959%
1590,2022-04-17 01:00:00+00:00,BTC-USD,0.006455833449548%
1591,2022-04-17 02:00:00+00:00,BTC-USD,0.019465401215843368%
1592,2022-04-17 03:00:00+00:00,BTC-USD,0.2591413120088657%
1593,2022-04-17 04:00:00+00:00,BTC-USD,-0.0826634354687295%
1594,2022-04-17 05:00:00+00:00,BTC-USD,-0.0804743551665456%
1595,2022-04-17 06:00:00+00:00,BTC-USD,-0.023300412469552466%
1596,2022-04-17 07:00:00+00:00,BTC-USD,0.028780140909504693%
1597,2022-04-17 08:00:00+00:00,BTC-USD,-0.09092304306922751%
1598,2022-04-17 09:00:00+00:00,BTC-USD,-0.2209909497931533%
1599,2022-04-17 10:00:00+00:00,BTC-USD,0.0879776598482694%
1600,2022-04-17 11:00:00+00:00,BTC-USD,0.014077234389235338%
1601,2022-04-17 12:00:00+00:00,BTC-USD,-0.06788538474983317%
1602,2022-04-17 13:00:00+00:00,BTC-USD,-0.225674340327636%
1603,2022-04-17 14:00:00+00:00,BTC-USD,0.28814456544156203%
1604,2022-04-17 15:00:00+00:00,BTC-USD,-0.05328219993107496%
1605,2022-04-17 16:00:00+00:00,BTC-USD,-0.02171458980126518%
1606,2022-04-17 17:00:00+00:00,BTC-USD,0.4701876611294905%
1607,2022-04-17 18:00:00+00:00,BTC-USD,0.3267793590769831%
1608,2022-04-17 19:00:00+00:00,BTC-USD,-0.547896228073136%
1609,2022-04-17 20:00:00+00:00,BTC-USD,-0.06946324672627487%
1610,2022-04-17 21:00:00+00:00,BTC-USD,0.2771574579541735%
1611,2022-04-17 22:00:00+00:00,BTC-USD,-0.0008627082252928603%
1612,2022-04-17 23:00:00+00:00,BTC-USD,0.6350253222066258%
1613,2022-04-18 00:00:00+00:00,BTC-USD,0.6950590907534508%
1614,2022-04-18 01:00:00+00:00,BTC-USD,-0.1049050966941289%
1615,2022-04-18 02:00:00+00:00,BTC-USD,-0.03533733267022271%
1616,2022-04-18 03:00:00+00:00,BTC-USD,-0.102580381690839%
1617,2022-04-18 04:00:00+00:00,BTC-USD,0.04379477351663701%
1618,2022-04-18 05:00:00+00:00,BTC-USD,2.187315715918076%
1619,2022-04-18 06:00:00+00:00,BTC-USD,-0.17063519110259362%
1620,2022-04-18 07:00:00+00:00,BTC-USD,-0.027827074693031643%
1621,2022-04-18 08:00:00+00:00,BTC-USD,-0.007622557367996963%
1622,2022-04-18 09:00:00+00:00,BTC-USD,0.1910695443328455%
1623,2022-04-18 10:00:00+00:00,BTC-USD,-0.2880549351818771%
1624,2022-04-18 11:00:00+00:00,BTC-USD,0.03244713126188662%
1625,2022-04-18 12:00:00+00:00,BTC-USD,-0.8994281273687871%
1626,2022-04-18 13:00:00+00:00,BTC-USD,-0.22329597500559253%
1627,2022-04-18 14:00:00+00:00,BTC-USD,0.03707871155085393%
1628,2022-04-18 15:00:00+00:00,BTC-USD,0.2977780318071595%
1629,2022-04-18 16:00:00+00:00,BTC-USD,-0.3573931859637729%
1630,2022-04-18 17:00:00+00:00,BTC-USD,-1.841233773389243%
1631,2022-04-18 18:00:00+00:00,BTC-USD,-1.5063768390473093%
1632,2022-04-18 19:00:00+00:00,BTC-USD,0.40527643300142513%
1633,2022-04-18 20:00:00+00:00,BTC-USD,-0.31832579179005127%
1634,2022-04-18 21:00:00+00:00,BTC-USD,-0.3990798399853179%
1635,2022-04-18 22:00:00+00:00,BTC-USD,0.253285728527182%
1636,2022-04-18 23:00:00+00:00,BTC-USD,-0.10913515311885566%
1637,2022-04-19 00:00:00+00:00,BTC-USD,-0.5369586032490676%
1638,2022-04-19 01:00:00+00:00,BTC-USD,0.5241511380294093%
1639,2022-04-19 02:00:00+00:00,BTC-USD,0.3815948460025972%
1640,2022-04-19 03:00:00+00:00,BTC-USD,0.06089052293999678%
1641,2022-04-19 04:00:00+00:00,BTC-USD,-0.256728063995092%
1642,2022-04-19 05:00:00+00:00,BTC-USD,-0.009044987050179216%
1643,2022-04-19 06:00:00+00:00,BTC-USD,0.16107416428914648%
1644,2022-04-19 07:00:00+00:00,BTC-USD,0.1296666740081567%
1645,2022-04-19 08:00:00+00:00,BTC-USD,-0.22240996092867954%
1646,2022-04-19 09:00:00+00:00,BTC-USD,0.16119457531318807%
1647,2022-04-19 10:00:00+00:00,BTC-USD,-0.056440676536853744%
1648,2022-04-19 11:00:00+00:00,BTC-USD,-0.1370667748490513%
1649,2022-04-19 12:00:00+00:00,BTC-USD,-0.4680115739018345%
1650,2022-04-19 13:00:00+00:00,BTC-USD,-0.8724712807094384%
1651,2022-04-19 14:00:00+00:00,BTC-USD,-0.5316931729977517%
1652,2022-04-19 15:00:00+00:00,BTC-USD,-0.14467468191189112%
1653,2022-04-19 16:00:00+00:00,BTC-USD,0.3534216112478509%
1654,2022-04-19 17:00:00+00:00,BTC-USD,0.392913872759834%
1655,2022-04-19 18:00:00+00:00,BTC-USD,-0.22742887417418678%
1656,2022-04-19 19:00:00+00:00,BTC-USD,-0.15124065676003146%
1657,2022-04-19 20:00:00+00:00,BTC-USD,0.243373326667255%
1658,2022-04-19 21:00:00+00:00,BTC-USD,0.13235789257262282%
1659,2022-04-19 22:00:00+00:00,BTC-USD,-0.18703307836520716%
1660,2022-04-19 23:00:00+00:00,BTC-USD,-0.16802023896861118%
1661,2022-04-20 00:00:00+00:00,BTC-USD,-0.009184442232399137%
1662,2022-04-20 01:00:00+00:00,BTC-USD,0.3450530230506447%
1663,2022-04-20 02:00:00+00:00,BTC-USD,-0.03841951790822579%
1664,2022-04-20 03:00:00+00:00,BTC-USD,0.005663027227834912%
1665,2022-04-20 04:00:00+00:00,BTC-USD,-0.0021143165660478516%
1666,2022-04-20 05:00:00+00:00,BTC-USD,-0.13386927608086485%
1667,2022-04-20 06:00:00+00:00,BTC-USD,-0.014940360625428946%
1668,2022-04-20 07:00:00+00:00,BTC-USD,-0.19097243165970998%
1669,2022-04-20 08:00:00+00:00,BTC-USD,0.12039664386947418%
1670,2022-04-20 09:00:00+00:00,BTC-USD,-0.3124065257373024%
1671,2022-04-20 10:00:00+00:00,BTC-USD,-0.5215909354433692%
1672,2022-04-20 11:00:00+00:00,BTC-USD,-0.6907313996889028%
1673,2022-04-20 12:00:00+00:00,BTC-USD,-0.034849714894640144%
1674,2022-04-20 13:00:00+00:00,BTC-USD,0.018823602720724593%
1675,2022-04-20 14:00:00+00:00,BTC-USD,0.9668064420003779%
1676,2022-04-20 15:00:00+00:00,BTC-USD,0.3195524579888536%
1677,2022-04-20 16:00:00+00:00,BTC-USD,0.47787768755113824%
1678,2022-04-20 17:00:00+00:00,BTC-USD,-0.09643095034188383%
1679,2022-04-20 18:00:00+00:00,BTC-USD,0.12721526824653526%
1680,2022-04-20 19:00:00+00:00,BTC-USD,0.2980037957286815%
1681,2022-04-20 20:00:00+00:00,BTC-USD,-0.3931715892042613%
1682,2022-04-20 21:00:00+00:00,BTC-USD,-0.40183015602629196%
1683,2022-04-20 22:00:00+00:00,BTC-USD,0.01773105457490807%
1684,2022-04-20 23:00:00+00:00,BTC-USD,0.16743640170376126%
1685,2022-04-21 00:00:00+00:00,BTC-USD,-0.12055381326039227%
1686,2022-04-21 01:00:00+00:00,BTC-USD,-0.4151400110272741%
1687,2022-04-21 02:00:00+00:00,BTC-USD,0.03340949099217199%
1688,2022-04-21 03:00:00+00:00,BTC-USD,0.034198099069017406%
1689,2022-04-21 04:00:00+00:00,BTC-USD,-0.09647331743497538%
1690,2022-04-21 05:00:00+00:00,BTC-USD,0.14193071642997349%
1691,2022-04-21 06:00:00+00:00,BTC-USD,0.23296897168647054%
1692,2022-04-21 07:00:00+00:00,BTC-USD,-0.5300740989355766%
1693,2022-04-21 08:00:00+00:00,BTC-USD,-0.4046049953654881%
1694,2022-04-21 09:00:00+00:00,BTC-USD,0.09250289926818728%
1695,2022-04-21 10:00:00+00:00,BTC-USD,-1.0062680125813084%
1696,2022-04-21 11:00:00+00:00,BTC-USD,-0.45655032376033927%
1697,2022-04-21 12:00:00+00:00,BTC-USD,-0.40199568077555775%
1698,2022-04-21 13:00:00+00:00,BTC-USD,-0.430430883612539%
1699,2022-04-21 14:00:00+00:00,BTC-USD,0.45160820879653374%
1700,2022-04-21 15:00:00+00:00,BTC-USD,0.35474711894896493%
1701,2022-04-21 16:00:00+00:00,BTC-USD,0.8785400521409951%
1702,2022-04-21 17:00:00+00:00,BTC-USD,0.6255803280540944%
1703,2022-04-21 18:00:00+00:00,BTC-USD,0.646136745370301%
1704,2022-04-21 19:00:00+00:00,BTC-USD,0.3227256574871564%
1705,2022-04-21 20:00:00+00:00,BTC-USD,0.4983800178929297%
1706,2022-04-21 21:00:00+00:00,BTC-USD,1.1388633745129213%
1707,2022-04-21 22:00:00+00:00,BTC-USD,0.0796780349146317%
1708,2022-04-21 23:00:00+00:00,BTC-USD,0.650571725427402%
1709,2022-04-22 00:00:00+00:00,BTC-USD,-0.1846027575916366%
1710,2022-04-22 01:00:00+00:00,BTC-USD,0.1466481743485561%
1711,2022-04-22 02:00:00+00:00,BTC-USD,-0.20260695320473043%
1712,2022-04-22 03:00:00+00:00,BTC-USD,0.11499189528276516%
1713,2022-04-22 04:00:00+00:00,BTC-USD,-0.11394030844643539%
1714,2022-04-22 05:00:00+00:00,BTC-USD,-0.24241847353184093%
1715,2022-04-22 06:00:00+00:00,BTC-USD,-0.12740481015263735%
1716,2022-04-22 07:00:00+00:00,BTC-USD,0.07983442260285507%
1717,2022-04-22 08:00:00+00:00,BTC-USD,-0.053083319240416725%
1718,2022-04-22 09:00:00+00:00,BTC-USD,0.723301696030656%
1719,2022-04-22 10:00:00+00:00,BTC-USD,0.019004281802710073%
1720,2022-04-22 11:00:00+00:00,BTC-USD,-0.25977777078429715%
1721,2022-04-22 12:00:00+00:00,BTC-USD,-0.0971522172080937%
1722,2022-04-22 13:00:00+00:00,BTC-USD,0.20696712362447567%
1723,2022-04-22 14:00:00+00:00,BTC-USD,0.3158370201549246%
1724,2022-04-22 15:00:00+00:00,BTC-USD,1.0346299382724407%
1725,2022-04-22 16:00:00+00:00,BTC-USD,1.1091032114181585%
1726,2022-04-22 17:00:00+00:00,BTC-USD,0.015937061156520813%
1727,2022-04-22 18:00:00+00:00,BTC-USD,-0.19376547144360615%
1728,2022-04-22 19:00:00+00:00,BTC-USD,-0.37135599776626194%
1729,2022-04-22 20:00:00+00:00,BTC-USD,0.3882394211881836%
1730,2022-04-22 21:00:00+00:00,BTC-USD,-0.16647594996646017%
1731,2022-04-22 22:00:00+00:00,BTC-USD,-0.1364082758490285%
1732,2022-04-22 23:00:00+00:00,BTC-USD,-0.13915324136375096%
1733,2022-04-23 00:00:00+00:00,BTC-USD,-0.06072435522971936%
1734,2022-04-23 01:00:00+00:00,BTC-USD,0.2727649542478258%
1735,2022-04-23 02:00:00+00:00,BTC-USD,0.13519060980354353%
1736,2022-04-23 03:00:00+00:00,BTC-USD,0.23630266017643314%
1737,2022-04-23 04:00:00+00:00,BTC-USD,-0.03061419241953476%
1738,2022-04-23 05:00:00+00:00,BTC-USD,-0.1383290596201506%
1739,2022-04-23 06:00:00+00:00,BTC-USD,-0.11908446091278165%
1740,2022-04-23 07:00:00+00:00,BTC-USD,0.04504559080695635%
1741,2022-04-23 08:00:00+00:00,BTC-USD,-0.10726923760692926%
1742,2022-04-23 09:00:00+00:00,BTC-USD,0.07145916584639735%
1743,2022-04-23 10:00:00+00:00,BTC-USD,0.04014386774097896%
1744,2022-04-23 11:00:00+00:00,BTC-USD,-0.09061867572557768%
1745,2022-04-23 12:00:00+00:00,BTC-USD,-0.1963743992532574%
1746,2022-04-23 13:00:00+00:00,BTC-USD,-0.04227571905573615%
1747,2022-04-23 14:00:00+00:00,BTC-USD,0.04006736110210684%
1748,2022-04-23 15:00:00+00:00,BTC-USD,-0.12061385514564903%
1749,2022-04-23 16:00:00+00:00,BTC-USD,-0.34380747566557796%
1750,2022-04-23 17:00:00+00:00,BTC-USD,0.1318911770632205%
1751,2022-04-23 18:00:00+00:00,BTC-USD,0.10747205511094117%
1752,2022-04-23 19:00:00+00:00,BTC-USD,0.18980063285833498%
1753,2022-04-23 20:00:00+00:00,BTC-USD,-0.12381425307951609%
1754,2022-04-23 21:00:00+00:00,BTC-USD,-0.18711057262546127%
1755,2022-04-23 22:00:00+00:00,BTC-USD,-0.09094701628761467%
1756,2022-04-23 23:00:00+00:00,BTC-USD,0.20658021684758823%
1757,2022-04-24 00:00:00+00:00,BTC-USD,0.5114605818867833%
1758,2022-04-24 01:00:00+00:00,BTC-USD,-0.006415407384281719%
1759,2022-04-24 02:00:00+00:00,BTC-USD,0.06804231374611418%
1760,2022-04-24 03:00:00+00:00,BTC-USD,-0.4822016977885834%
1761,2022-04-24 04:00:00+00:00,BTC-USD,0.010480767938035502%
1762,2022-04-24 05:00:00+00:00,BTC-USD,0.17837820596180695%
1763,2022-04-24 06:00:00+00:00,BTC-USD,-0.12787525133100971%
1764,2022-04-24 07:00:00+00:00,BTC-USD,-0.018804272173526412%
1765,2022-04-24 08:00:00+00:00,BTC-USD,-0.029462669050776814%
1766,2022-04-24 09:00:00+00:00,BTC-USD,0.045363661096744536%
1767,2022-04-24 10:00:00+00:00,BTC-USD,-0.01655513714939391%
1768,2022-04-24 11:00:00+00:00,BTC-USD,0.1645422133244635%
1769,2022-04-24 12:00:00+00:00,BTC-USD,0.16700632387839368%
1770,2022-04-24 13:00:00+00:00,BTC-USD,0.15349544177737537%
1771,2022-04-24 14:00:00+00:00,BTC-USD,-0.6304635421856241%
1772,2022-04-24 15:00:00+00:00,BTC-USD,0.07328131781279137%
1773,2022-04-24 16:00:00+00:00,BTC-USD,0.28677686972024363%
1774,2022-04-24 17:00:00+00:00,BTC-USD,0.4434108762045674%
1775,2022-04-24 18:00:00+00:00,BTC-USD,-0.29105678586972716%
1776,2022-04-24 19:00:00+00:00,BTC-USD,-0.2519093485033398%
1777,2022-04-24 20:00:00+00:00,BTC-USD,0.06704569123065753%
1778,2022-04-24 21:00:00+00:00,BTC-USD,0.24180576104389584%
1779,2022-04-24 22:00:00+00:00,BTC-USD,-0.30243770270395515%
1780,2022-04-24 23:00:00+00:00,BTC-USD,0.3945471746187528%
1781,2022-04-25 00:00:00+00:00,BTC-USD,0.2355619493188007%
1782,2022-04-25 01:00:00+00:00,BTC-USD,1.0209990738874037%
1783,2022-04-25 02:00:00+00:00,BTC-USD,-0.07563681138070162%
1784,2022-04-25 03:00:00+00:00,BTC-USD,-0.3515032739528454%
1785,2022-04-25 04:00:00+00:00,BTC-USD,-0.0005274432189959173%
1786,2022-04-25 05:00:00+00:00,BTC-USD,0.08022070496295577%
1787,2022-04-25 06:00:00+00:00,BTC-USD,0.48301538165505653%
1788,2022-04-25 07:00:00+00:00,BTC-USD,0.797800633909029%
1789,2022-04-25 08:00:00+00:00,BTC-USD,0.4177657271494455%
1790,2022-04-25 09:00:00+00:00,BTC-USD,-0.13250133423241214%
1791,2022-04-25 10:00:00+00:00,BTC-USD,-0.05046579177114188%
1792,2022-04-25 11:00:00+00:00,BTC-USD,-0.5865256548471313%
1793,2022-04-25 12:00:00+00:00,BTC-USD,-0.23699817591630445%
1794,2022-04-25 13:00:00+00:00,BTC-USD,-0.486556021441683%
1795,2022-04-25 14:00:00+00:00,BTC-USD,-0.45989628903010066%
1796,2022-04-25 15:00:00+00:00,BTC-USD,0.11907511866528564%
1797,2022-04-25 16:00:00+00:00,BTC-USD,-0.8259152161176314%
1798,2022-04-25 17:00:00+00:00,BTC-USD,0.12921117745251634%
1799,2022-04-25 18:00:00+00:00,BTC-USD,-1.5471860530199328%
1800,2022-04-25 19:00:00+00:00,BTC-USD,-0.330517250352517%
1801,2022-04-25 20:00:00+00:00,BTC-USD,0.005623631118498537%
1802,2022-04-25 21:00:00+00:00,BTC-USD,0.19773992947376046%
1803,2022-04-25 22:00:00+00:00,BTC-USD,-0.6598204854571923%
1804,2022-04-25 23:00:00+00:00,BTC-USD,-0.05142578669243876%
1805,2022-04-26 00:00:00+00:00,BTC-USD,-0.3859678605472237%
1806,2022-04-26 01:00:00+00:00,BTC-USD,0.1495594133250201%
1807,2022-04-26 02:00:00+00:00,BTC-USD,0.09890922669962036%
1808,2022-04-26 03:00:00+00:00,BTC-USD,-0.1046911298568852%
1809,2022-04-26 04:00:00+00:00,BTC-USD,-0.05266133669524128%
1810,2022-04-26 05:00:00+00:00,BTC-USD,-0.08352893795802527%
1811,2022-04-26 06:00:00+00:00,BTC-USD,0.09846151125589507%
1812,2022-04-26 07:00:00+00:00,BTC-USD,-0.09548010185057272%
1813,2022-04-26 08:00:00+00:00,BTC-USD,-0.17294967178967396%
1814,2022-04-26 09:00:00+00:00,BTC-USD,0.463485857291488%
1815,2022-04-26 10:00:00+00:00,BTC-USD,0.24764691094890062%
1816,2022-04-26 11:00:00+00:00,BTC-USD,-0.2386953562341213%
1817,2022-04-26 12:00:00+00:00,BTC-USD,-0.15675582819152495%
1818,2022-04-26 13:00:00+00:00,BTC-USD,0.6267734478670693%
1819,2022-04-26 14:00:00+00:00,BTC-USD,1.0361080367382791%
1820,2022-04-26 15:00:00+00:00,BTC-USD,1.4320842661577422%
1821,2022-04-26 16:00:00+00:00,BTC-USD,1.2854447787276717%
1822,2022-04-26 17:00:00+00:00,BTC-USD,0.3697505059174666%
1823,2022-04-26 18:00:00+00:00,BTC-USD,0.6603178026141943%
1824,2022-04-26 19:00:00+00:00,BTC-USD,-0.2514819088518583%
1825,2022-04-26 20:00:00+00:00,BTC-USD,0.4751217481739168%
1826,2022-04-26 21:00:00+00:00,BTC-USD,-0.20104810252577243%
1827,2022-04-26 22:00:00+00:00,BTC-USD,-0.016478117090999358%
1828,2022-04-26 23:00:00+00:00,BTC-USD,0.3755192394279448%
1829,2022-04-27 00:00:00+00:00,BTC-USD,0.19116578995452238%
1830,2022-04-27 01:00:00+00:00,BTC-USD,-0.22953576146924967%
1831,2022-04-27 02:00:00+00:00,BTC-USD,-0.2679263174072255%
1832,2022-04-27 03:00:00+00:00,BTC-USD,-0.10222790934822411%
1833,2022-04-27 04:00:00+00:00,BTC-USD,-0.0012802270757053136%
1834,2022-04-27 05:00:00+00:00,BTC-USD,-0.14750872016524877%
1835,2022-04-27 06:00:00+00:00,BTC-USD,-0.41075830241680533%
1836,2022-04-27 07:00:00+00:00,BTC-USD,-0.608549848011571%
1837,2022-04-27 08:00:00+00:00,BTC-USD,-0.6822789645934406%
1838,2022-04-27 09:00:00+00:00,BTC-USD,0.20663718725253238%
1839,2022-04-27 10:00:00+00:00,BTC-USD,-0.04772811665851207%
1840,2022-04-27 11:00:00+00:00,BTC-USD,0.000439588545121766%
1841,2022-04-27 12:00:00+00:00,BTC-USD,0.021050389457181688%
1842,2022-04-27 13:00:00+00:00,BTC-USD,-0.7109474779631364%
1843,2022-04-27 14:00:00+00:00,BTC-USD,0.0703983933886036%
1844,2022-04-27 15:00:00+00:00,BTC-USD,0.8166009019725436%
1845,2022-04-27 16:00:00+00:00,BTC-USD,-0.6065160759546133%
1846,2022-04-27 17:00:00+00:00,BTC-USD,0.13634369437280258%
1847,2022-04-27 18:00:00+00:00,BTC-USD,0.11427972436156952%
1848,2022-04-27 19:00:00+00:00,BTC-USD,0.752591269011551%
1849,2022-04-27 20:00:00+00:00,BTC-USD,-0.8241942975311362%
1850,2022-04-27 21:00:00+00:00,BTC-USD,-0.20406763521200505%
1851,2022-04-27 22:00:00+00:00,BTC-USD,0.02900076784880363%
1852,2022-04-27 23:00:00+00:00,BTC-USD,0.014310532382654877%
1853,2022-04-28 00:00:00+00:00,BTC-USD,-0.2870279548188259%
1854,2022-04-28 01:00:00+00:00,BTC-USD,-0.6122206129987039%
1855,2022-04-28 02:00:00+00:00,BTC-USD,0.3934154235260115%
1856,2022-04-28 03:00:00+00:00,BTC-USD,-0.109281803158665%
1857,2022-04-28 04:00:00+00:00,BTC-USD,0.2812702855794101%
1858,2022-04-28 05:00:00+00:00,BTC-USD,-0.07610847600613828%
1859,2022-04-28 06:00:00+00:00,BTC-USD,-0.03230564250411454%
1860,2022-04-28 07:00:00+00:00,BTC-USD,-0.39496476165560757%
1861,2022-04-28 08:00:00+00:00,BTC-USD,-0.2233313003269031%
1862,2022-04-28 09:00:00+00:00,BTC-USD,-0.3047047680746537%
1863,2022-04-28 10:00:00+00:00,BTC-USD,-0.036486094536688454%
1864,2022-04-28 11:00:00+00:00,BTC-USD,0.16237064478508834%
1865,2022-04-28 12:00:00+00:00,BTC-USD,-0.1150132104454685%
1866,2022-04-28 13:00:00+00:00,BTC-USD,0.587131786934528%
1867,2022-04-28 14:00:00+00:00,BTC-USD,0.9659432644891737%
1868,2022-04-28 15:00:00+00:00,BTC-USD,-2.296899668691171%
1869,2022-04-28 16:00:00+00:00,BTC-USD,0.2273533873880198%
1870,2022-04-28 17:00:00+00:00,BTC-USD,-0.5377426399120802%
1871,2022-04-28 18:00:00+00:00,BTC-USD,-0.2040632041888847%
1872,2022-04-28 19:00:00+00:00,BTC-USD,0.22478453985228225%
1873,2022-04-28 20:00:00+00:00,BTC-USD,0.20300783312155288%
1874,2022-04-28 21:00:00+00:00,BTC-USD,0.36356802857574566%
1875,2022-04-28 22:00:00+00:00,BTC-USD,0.2545071873592352%
1876,2022-04-28 23:00:00+00:00,BTC-USD,0.11109064586962468%
1877,2022-04-29 00:00:00+00:00,BTC-USD,-0.0625107578364644%
1878,2022-04-29 01:00:00+00:00,BTC-USD,-0.14244922040802555%
1879,2022-04-29 02:00:00+00:00,BTC-USD,0.16575033093755145%
1880,2022-04-29 03:00:00+00:00,BTC-USD,0.6922454850868375%
1881,2022-04-29 04:00:00+00:00,BTC-USD,-0.04442075074328451%
1882,2022-04-29 05:00:00+00:00,BTC-USD,-0.10305935618608898%
1883,2022-04-29 06:00:00+00:00,BTC-USD,0.11332945770917471%
1884,2022-04-29 07:00:00+00:00,BTC-USD,-0.051446160457513365%
1885,2022-04-29 08:00:00+00:00,BTC-USD,-0.06013440973235895%
1886,2022-04-29 09:00:00+00:00,BTC-USD,0.4456326667090797%
1887,2022-04-29 10:00:00+00:00,BTC-USD,0.540273837424448%
1888,2022-04-29 11:00:00+00:00,BTC-USD,0.8323202523358639%
1889,2022-04-29 12:00:00+00:00,BTC-USD,-0.4571110573141687%
1890,2022-04-29 13:00:00+00:00,BTC-USD,-0.39138510790713715%
1891,2022-04-29 14:00:00+00:00,BTC-USD,-0.07209323474017401%
1892,2022-04-29 15:00:00+00:00,BTC-USD,0.4175966692594766%
1893,2022-04-29 16:00:00+00:00,BTC-USD,0.16005902613867645%
1894,2022-04-29 17:00:00+00:00,BTC-USD,0.912389522722142%
1895,2022-04-29 18:00:00+00:00,BTC-USD,0.010507272952481059%
1896,2022-04-29 19:00:00+00:00,BTC-USD,0.250978441053966%
1897,2022-04-29 20:00:00+00:00,BTC-USD,-0.014090318026885462%
1898,2022-04-29 21:00:00+00:00,BTC-USD,-0.15231807262692615%
1899,2022-04-29 22:00:00+00:00,BTC-USD,0.007099186455480364%
1900,2022-04-29 23:00:00+00:00,BTC-USD,-0.10331971210856257%
1901,2022-04-30 00:00:00+00:00,BTC-USD,-0.18050164018463985%
1902,2022-04-30 01:00:00+00:00,BTC-USD,-0.04015798162071442%
1903,2022-04-30 02:00:00+00:00,BTC-USD,-0.04302497858075838%
1904,2022-04-30 03:00:00+00:00,BTC-USD,0.16926494094620492%
1905,2022-04-30 04:00:00+00:00,BTC-USD,0.016674591808112187%
1906,2022-04-30 05:00:00+00:00,BTC-USD,-0.08578953579663781%
1907,2022-04-30 06:00:00+00:00,BTC-USD,-0.0027637307742934708%
1908,2022-04-30 07:00:00+00:00,BTC-USD,0.045519606867136506%
1909,2022-04-30 08:00:00+00:00,BTC-USD,0.0540873486462421%
1910,2022-04-30 09:00:00+00:00,BTC-USD,0.12723463269758423%
1911,2022-04-30 10:00:00+00:00,BTC-USD,-0.04800881202806246%
1912,2022-04-30 11:00:00+00:00,BTC-USD,0.07625787347134388%
1913,2022-04-30 12:00:00+00:00,BTC-USD,0.026857755824169067%
1914,2022-04-30 13:00:00+00:00,BTC-USD,-0.039953552730597745%
1915,2022-04-30 14:00:00+00:00,BTC-USD,0.16125689176304772%
1916,2022-04-30 15:00:00+00:00,BTC-USD,0.17045959174968284%
1917,2022-04-30 16:00:00+00:00,BTC-USD,-0.22610867966591222%
1918,2022-04-30 17:00:00+00:00,BTC-USD,0.30868614762562274%
1919,2022-04-30 18:00:00+00:00,BTC-USD,0.32343970824737245%
1920,2022-04-30 19:00:00+00:00,BTC-USD,-0.2984950572865032%
1921,2022-04-30 20:00:00+00:00,BTC-USD,0.018980616007818918%
1922,2022-04-30 21:00:00+00:00,BTC-USD,0.24538296980432442%
1923,2022-04-30 22:00:00+00:00,BTC-USD,-0.013674972082386666%
1924,2022-04-30 23:00:00+00:00,BTC-USD,0.26126519058248027%
1925,2022-05-01 00:00:00+00:00,BTC-USD,1.214847034800647%
1926,2022-05-01 01:00:00+00:00,BTC-USD,-0.5006133280509931%
1927,2022-05-01 02:00:00+00:00,BTC-USD,-0.10277631777006237%
1928,2022-05-01 03:00:00+00:00,BTC-USD,-0.04726800775515788%
1929,2022-05-01 04:00:00+00:00,BTC-USD,-0.04111667341164905%
1930,2022-05-01 05:00:00+00:00,BTC-USD,-0.21677693823406838%
1931,2022-05-01 06:00:00+00:00,BTC-USD,0.06549451688219476%
